Freq.,Vfeeb/Vvinm
2.56743820810685e+004,3.46610720005096e+001,1.47145718688932e+002
2.57039578276959e+004,3.46613822767949e+001,1.47123957661192e+002
2.57335676442684e+004,3.46616818634477e+001,1.47102166806415e+002
2.57632115700330e+004,3.46619707743940e+001,1.47080346175580e+002
2.57928896442822e+004,3.46622490234998e+001,1.47058495819582e+002
2.58226019063533e+004,3.46625166245707e+001,1.47036615789214e+002
2.58523483956292e+004,3.46627735913520e+001,1.47014706135212e+002
2.58821291515382e+004,3.46630199375198e+001,1.46992766908230e+002
2.59119442135540e+004,3.46632556766900e+001,1.46970798158862e+002
2.59417936211955e+004,3.46634808224298e+001,1.46948799937587e+002
2.59716774140275e+004,3.46636953882294e+001,1.46926772294847e+002
2.60015956316601e+004,3.46638993875281e+001,1.46904715280983e+002
2.60315483137492e+004,3.46640928337038e+001,1.46882628946273e+002
2.60615354999963e+004,3.46642757400733e+001,1.46860513340917e+002
2.60915572301487e+004,3.46644481198851e+001,1.46838368515088e+002
2.61216135439995e+004,3.46646099863459e+001,1.46816194518796e+002
2.61517044813874e+004,3.46647613525888e+001,1.46793991402076e+002
2.61818300821973e+004,3.46649022316996e+001,1.46771759214825e+002
2.62119903863599e+004,3.46650326366882e+001,1.46749498006924e+002
2.62421854338519e+004,3.46651525805310e+001,1.46727207828119e+002
2.62724152646960e+004,3.46652620761180e+001,1.46704888728181e+002
2.63026799189613e+004,3.46653611363060e+001,1.46682540756734e+002
2.63329794367626e+004,3.46654497738802e+001,1.46660163963374e+002
2.63633138582613e+004,3.46655280015720e+001,1.46637758397635e+002
2.63936832236648e+004,3.46655958320611e+001,1.46615324108959e+002
2.64240875732270e+004,3.46656532779602e+001,1.46592861146755e+002
2.64545269472480e+004,3.46657003518303e+001,1.46570369560377e+002
2.64850013860745e+004,3.46657370661820e+001,1.46547849399074e+002
2.65155109300996e+004,3.46657634334663e+001,1.46525300712049e+002
2.65460556197629e+004,3.46657794660729e+001,1.46502723548484e+002
2.65766354955507e+004,3.46657851763382e+001,1.46480117957476e+002
2.66072505979957e+004,3.46657805765479e+001,1.46457483988051e+002
2.66379009676775e+004,3.46657656789411e+001,1.46434821689161e+002
2.66685866452224e+004,3.46657404956804e+001,1.46412131109746e+002
2.66993076713035e+004,3.46657050388858e+001,1.46389412298693e+002
2.67300640866407e+004,3.46656593206254e+001,1.46366665304796e+002
2.67608559320009e+004,3.46656033529160e+001,1.46343890176775e+002
2.67916832481979e+004,3.46655371477105e+001,1.46321086963378e+002
2.68225460760926e+004,3.46654607169149e+001,1.46298255713227e+002
2.68534444565927e+004,3.46653740723838e+001,1.46275396474912e+002
2.68843784306534e+004,3.46652772259171e+001,1.46252509296974e+002
2.69153480392768e+004,3.46651701892526e+001,1.46229594227937e+002
2.69463533235124e+004,3.46650529740977e+001,1.46206651316190e+002
2.69773943244569e+004,3.46649255920856e+001,1.46183680610140e+002
2.70084710832543e+004,3.46647880548079e+001,1.46160682158147e+002
2.70395836410961e+004,3.46646403738072e+001,1.46137656008471e+002
2.70707320392213e+004,3.46644825605686e+001,1.46114602209368e+002
2.71019163189162e+004,3.46643146265355e+001,1.46091520809016e+002
2.71331365215147e+004,3.46641365830833e+001,1.46068411855594e+002
2.71643926883986e+004,3.46639484415501e+001,1.46045275397179e+002
2.71956848609970e+004,3.46637502132237e+001,1.46022111481841e+002
2.72270130807869e+004,3.46635419093356e+001,1.45998920157581e+002
2.72583773892931e+004,3.46633235410763e+001,1.45975701472375e+002
2.72897778280882e+004,3.46630951195752e+001,1.45952455474134e+002
2.73212144387927e+004,3.46628566559150e+001,1.45929182210768e+002
2.73526872630749e+004,3.46626081611430e+001,1.45905881730074e+002
2.73841963426514e+004,3.46623496462405e+001,1.45882554079872e+002
2.74157417192867e+004,3.46620811221504e+001,1.45859199307906e+002
2.74473234347932e+004,3.46618025997575e+001,1.45835817461902e+002
2.74789415310318e+004,3.46615140899085e+001,1.45812408589536e+002
2.75105960499115e+004,3.46612156033941e+001,1.45788972738442e+002
2.75422870333895e+004,3.46609071509649e+001,1.45765509956211e+002
2.75740145234715e+004,3.46605887433228e+001,1.45742020290384e+002
2.76057785622114e+004,3.46602603911125e+001,1.45718503788519e+002
2.76375791917116e+004,3.46599221049422e+001,1.45694960498079e+002
2.76694164541230e+004,3.46595738953657e+001,1.45671390466533e+002
2.77012903916453e+004,3.46592157729028e+001,1.45647793741268e+002
2.77332010465264e+004,3.46588477480137e+001,1.45624170369672e+002
2.77651484610631e+004,3.46584698311171e+001,1.45600520399082e+002
2.77971326776009e+004,3.46580820325865e+001,1.45576843876819e+002
2.78291537385340e+004,3.46576843627470e+001,1.45553140850145e+002
2.78612116863057e+004,3.46572768318852e+001,1.45529411366294e+002
2.78933065634078e+004,3.46568594502352e+001,1.45505655472505e+002
2.79254384123814e+004,3.46564322279843e+001,1.45481873215951e+002
2.79576072758163e+004,3.46559951752842e+001,1.45458064643759e+002
2.79898131963517e+004,3.46555483022384e+001,1.45434229803035e+002
2.80220562166755e+004,3.46550916188979e+001,1.45410368740913e+002
2.80543363795252e+004,3.46546251352817e+001,1.45386481504409e+002
2.80866537276872e+004,3.46541488613560e+001,1.45362568140561e+002
2.81190083039975e+004,3.46536628070477e+001,1.45338628696378e+002
2.81514001513411e+004,3.46531669822409e+001,1.45314663218805e+002
2.81838293126526e+004,3.46526613967697e+001,1.45290671754830e+002
2.82162958309162e+004,3.46521460604369e+001,1.45266654351312e+002
2.82487997491652e+004,3.46516209829897e+001,1.45242611055172e+002
2.82813411104829e+004,3.46510861741419e+001,1.45218541913269e+002
2.83139199580019e+004,3.46505416435600e+001,1.45194446972453e+002
2.83465363349048e+004,3.46499874008680e+001,1.45170326279522e+002
2.83791902844237e+004,3.46494234556475e+001,1.45146179881286e+002
2.84118818498406e+004,3.46488498174473e+001,1.45122007824469e+002
2.84446110744873e+004,3.46482664957626e+001,1.45097810155849e+002
2.84773780017457e+004,3.46476735000555e+001,1.45073586922126e+002
2.85101826750473e+004,3.46470708397413e+001,1.45049338169997e+002
2.85430251378740e+004,3.46464585241903e+001,1.45025063946162e+002
2.85759054337577e+004,3.46458365627484e+001,1.45000764297231e+002
2.86088236062803e+004,3.46452049647065e+001,1.44976439269865e+002
2.86417796990741e+004,3.46445637393216e+001,1.44952088910643e+002
2.86747737558214e+004,3.46439128958049e+001,1.44927713266189e+002
2.87078058202552e+004,3.46432524433305e+001,1.44903312383072e+002
2.87408759361585e+004,3.46425823910344e+001,1.44878886307825e+002
2.87739841473650e+004,3.46419027480171e+001,1.44854435086975e+002
2.88071304977587e+004,3.46412135233253e+001,1.44829958767057e+002
2.88403150312744e+004,3.46405147259780e+001,1.44805457394568e+002
2.88735377918972e+004,3.46398063649595e+001,1.44780931015968e+002
2.89067988236631e+004,3.46390884492004e+001,1.44756379677733e+002
2.89400981706587e+004,3.46383609876074e+001,1.44731803426292e+002
2.89734358770216e+004,3.46376239890370e+001,1.44707202308102e+002
2.90068119869399e+004,3.46368774623184e+001,1.44682576369559e+002
2.90402265446529e+004,3.46361214162315e+001,1.44657925657058e+002
2.90736795944507e+004,3.46353558595271e+001,1.44633250216995e+002
2.91071711806745e+004,3.46345808009167e+001,1.44608550095719e+002
2.91407013477165e+004,3.46337962490696e+001,1.44583825339618e+002
2.91742701400201e+004,3.46330022126261e+001,1.44559075995004e+002
2.92078776020799e+004,3.46321987001826e+001,1.44534302108212e+002
2.92415237784418e+004,3.46313857202950e+001,1.44509503725590e+002
2.92752087137029e+004,3.46305632814968e+001,1.44484680893384e+002
2.93089324525117e+004,3.46297313922742e+001,1.44459833657929e+002
2.93426950395682e+004,3.46288900610830e+001,1.44434962065472e+002
2.93764965196238e+004,3.46280392963332e+001,1.44410066162313e+002
2.94103369374816e+004,3.46271791064041e+001,1.44385145994712e+002
2.94442163379961e+004,3.46263094996449e+001,1.44360201608894e+002
2.94781347660737e+004,3.46254304843666e+001,1.44335233051098e+002
2.95120922666724e+004,3.46245420688328e+001,1.44310240367577e+002
2.95460888848019e+004,3.46236442612969e+001,1.44285223604519e+002
2.95801246655240e+004,3.46227370699505e+001,1.44260182808164e+002
2.96141996539522e+004,3.46218205029662e+001,1.44235118024695e+002
2.96483138952520e+004,3.46208945684804e+001,1.44210029300309e+002
2.96824674346410e+004,3.46199592745921e+001,1.44184916681185e+002
2.97166603173889e+004,3.46190146293609e+001,1.44159780213542e+002
2.97508925888174e+004,3.46180606408263e+001,1.44134619943499e+002
2.97851642943005e+004,3.46170973169832e+001,1.44109435917232e+002
2.98194754792646e+004,3.46161246657923e+001,1.44084228180946e+002
2.98538261891883e+004,3.46151426951899e+001,1.44058996780739e+002
2.98882164696024e+004,3.46141514130717e+001,1.44033741762770e+002
2.99226463660906e+004,3.46131508272906e+001,1.44008463173232e+002
2.99571159242887e+004,3.46121409456910e+001,1.43983161058207e+002
2.99916251898852e+004,3.46111217760674e+001,1.43957835463824e+002
3.00261742086214e+004,3.46100933261835e+001,1.43932486436260e+002
3.00607630262910e+004,3.46090556037731e+001,1.43907114021590e+002
3.00953916887408e+004,3.46080086165325e+001,1.43881718265985e+002
3.01300602418700e+004,3.46069523721340e+001,1.43856299215541e+002
3.01647687316309e+004,3.46058868782193e+001,1.43830856916357e+002
3.01995172040289e+004,3.46048121423850e+001,1.43805391414563e+002
3.02343057051221e+004,3.46037281722094e+001,1.43779902756265e+002
3.02691342810218e+004,3.46026349752266e+001,1.43754390987601e+002
3.03040029778925e+004,3.46015325589553e+001,1.43728856154641e+002
3.03389118419515e+004,3.46004209308731e+001,1.43703298303502e+002
3.03738609194699e+004,3.45993000984255e+001,1.43677717480303e+002
3.04088502567716e+004,3.45981700690300e+001,1.43652113731157e+002
3.04438799002343e+004,3.45970308500770e+001,1.43626487102135e+002
3.04789498962887e+004,3.45958824489275e+001,1.43600837639344e+002
3.05140602914193e+004,3.45947248728985e+001,1.43575165388915e+002
3.05492111321640e+004,3.45935581292889e+001,1.43549470396964e+002
3.05844024651144e+004,3.45923822253680e+001,1.43523752709571e+002
3.06196343369157e+004,3.45911971683733e+001,1.43498012372850e+002
3.06549067942668e+004,3.45900029655071e+001,1.43472249432916e+002
3.06902198839205e+004,3.45887996239512e+001,1.43446463935868e+002
3.07255736526834e+004,3.45875871508505e+001,1.43420655927849e+002
3.07609681474160e+004,3.45863655533267e+001,1.43394825454942e+002
3.07964034150329e+004,3.45851348384740e+001,1.43368972563282e+002
3.08318795025025e+004,3.45838950133492e+001,1.43343097298986e+002
3.08673964568476e+004,3.45826460849867e+001,1.43317199708174e+002
3.09029543251449e+004,3.45813880603887e+001,1.43291279836997e+002
3.09385531545255e+004,3.45801209465366e+001,1.43265337731560e+002
3.09741929921748e+004,3.45788447503747e+001,1.43239373438034e+002
3.10098738853325e+004,3.45775594788250e+001,1.43213387002505e+002
3.10455958812926e+004,3.45762651387804e+001,1.43187378471154e+002
3.10813590274038e+004,3.45749617371058e+001,1.43161347890126e+002
3.11171633710693e+004,3.45736492806372e+001,1.43135295305582e+002
3.11530089597467e+004,3.45723277761845e+001,1.43109220763666e+002
3.11888958409485e+004,3.45709972305329e+001,1.43083124310559e+002
3.12248240622418e+004,3.45696576504377e+001,1.43057005992414e+002
3.12607936712487e+004,3.45683090426244e+001,1.43030865855435e+002
3.12968047156458e+004,3.45669514138037e+001,1.43004703945753e+002
3.13328572431650e+004,3.45655847706455e+001,1.42978520309609e+002
3.13689513015929e+004,3.45642091197966e+001,1.42952314993196e+002
3.14050869387713e+004,3.45628244678828e+001,1.42926088042701e+002
3.14412642025971e+004,3.45614308215058e+001,1.42899839504329e+002
3.14774831410224e+004,3.45600281872291e+001,1.42873569424324e+002
3.15137438020543e+004,3.45586165716043e+001,1.42847277848890e+002
3.15500462337555e+004,3.45571959811475e+001,1.42820964824254e+002
3.15863904842440e+004,3.45557664223605e+001,1.42794630396671e+002
3.16227766016930e+004,3.45543279016988e+001,1.42768274612406e+002
3.16592046343316e+004,3.45528804256176e+001,1.42741897517690e+002
3.16956746304442e+004,3.45514240005282e+001,1.42715499158823e+002
3.17321866383707e+004,3.45499586328331e+001,1.42689079582047e+002
3.17687407065070e+004,3.45484843288914e+001,1.42662638833672e+002
3.18053368833045e+004,3.45470010950578e+001,1.42636176959973e+002
3.18419752172706e+004,3.45455089376452e+001,1.42609694007268e+002
3.18786557569683e+004,3.45440078629555e+001,1.42583190021864e+002
3.19153785510170e+004,3.45424978772552e+001,1.42556665050093e+002
3.19521436480916e+004,3.45409789867954e+001,1.42530119138287e+002
3.19889510969233e+004,3.45394511977952e+001,1.42503552332803e+002
3.20258009462997e+004,3.45379145164622e+001,1.42476964679975e+002
3.20626932450640e+004,3.45363689489714e+001,1.42450356226179e+002
3.20996280421163e+004,3.45348145014657e+001,1.42423727017823e+002
3.21366053864126e+004,3.45332511800946e+001,1.42397077101219e+002
3.21736253269654e+004,3.45316789909488e+001,1.42370406522836e+002
3.22106879128438e+004,3.45300979401220e+001,1.42343715329048e+002
3.22477931931732e+004,3.45285080336679e+001,1.42317003566331e+002
3.22849412171358e+004,3.45269092776314e+001,1.42290271281054e+002
3.23221320339704e+004,3.45253016780238e+001,1.42263518519704e+002
3.23593656929723e+004,3.45236852408404e+001,1.42236745328728e+002
3.23966422434940e+004,3.45220599720574e+001,1.42209951754584e+002
3.24339617349445e+004,3.45204258776121e+001,1.42183137843810e+002
3.24713242167898e+004,3.45187829634451e+001,1.42156303642831e+002
3.25087297385530e+004,3.45171312354545e+001,1.42129449198210e+002
3.25461783498142e+004,3.45154706995239e+001,1.42102574556451e+002
3.25836701002105e+004,3.45138013615166e+001,1.42075679764094e+002
3.26212050394363e+004,3.45121232272718e+001,1.42048764867696e+002
3.26587832172432e+004,3.45104363026165e+001,1.42021829913781e+002
3.26964046834401e+004,3.45087405933367e+001,1.41994874949000e+002
3.27340694878934e+004,3.45070361052228e+001,1.41967900019869e+002
3.27717776805268e+004,3.45053228440247e+001,1.41940905173011e+002
3.28095293113216e+004,3.45036008154704e+001,1.41913890455096e+002
3.28473244303164e+004,3.45018700252888e+001,1.41886855912696e+002
3.28851630876080e+004,3.45001304791652e+001,1.41859801592493e+002
3.29230453333503e+004,3.44983821827782e+001,1.41832727541136e+002
3.29609712177555e+004,3.44966251417789e+001,1.41805633805307e+002
3.29989407910932e+004,3.44948593617988e+001,1.41778520431714e+002
3.30369541036912e+004,3.44930848484607e+001,1.41751387467031e+002
3.30750112059352e+004,3.44913016073545e+001,1.41724234957998e+002
3.31131121482689e+004,3.44895096440532e+001,1.41697062951343e+002
3.31512569811941e+004,3.44877089641128e+001,1.41669871493839e+002
3.31894457552708e+004,3.44858995730703e+001,1.41642660632229e+002
3.32276785211174e+004,3.44840814764365e+001,1.41615430413329e+002
3.32659553294103e+004,3.44822546797163e+001,1.41588180883909e+002
3.33042762308845e+004,3.44804191883837e+001,1.41560912090787e+002
3.33426412763333e+004,3.44785750078976e+001,1.41533624080808e+002
3.33810505166088e+004,3.44767221437020e+001,1.41506316900810e+002
3.34195040026213e+004,3.44748606012141e+001,1.41478990597667e+002
3.34580017853400e+004,3.44729903858416e+001,1.41451645218249e+002
3.34965439157927e+004,3.44711115029676e+001,1.41424280809448e+002
3.35351304450660e+004,3.44692239579602e+001,1.41396897418186e+002
3.35737614243054e+004,3.44673277561635e+001,1.41369495091391e+002
3.36124369047153e+004,3.44654229029123e+001,1.41342073876012e+002
3.36511569375590e+004,3.44635094035216e+001,1.41314633819008e+002
3.36899215741590e+004,3.44615872632790e+001,1.41287174967384e+002
3.37287308658969e+004,3.44596564874706e+001,1.41259697368084e+002
3.37675848642132e+004,3.44577170813492e+001,1.41232201068169e+002
3.38064836206082e+004,3.44557690501671e+001,1.41204686114640e+002
3.38454271866409e+004,3.44538123991409e+001,1.41177152554547e+002
3.38844156139303e+004,3.44518471334776e+001,1.41149600435009e+002
3.39234489541544e+004,3.44498732583789e+001,1.41122029803031e+002
3.39625272590509e+004,3.44478907790058e+001,1.41094440705787e+002
3.40016505804172e+004,3.44458997005281e+001,1.41066833190331e+002
3.40408189701102e+004,3.44439000280798e+001,1.41039207303850e+002
3.40800324800466e+004,3.44418917667904e+001,1.41011563093461e+002
3.41192911622030e+004,3.44398749217608e+001,1.40983900606379e+002
3.41585950686157e+004,3.44378494980928e+001,1.40956219889742e+002
3.41979442513810e+004,3.44358155008582e+001,1.40928520990774e+002
3.42373387626554e+004,3.44337729351101e+001,1.40900803956759e+002
3.42767786546552e+004,3.44317218059030e+001,1.40873068834855e+002
3.43162639796570e+004,3.44296621182545e+001,1.40845315672391e+002
3.43557947899977e+004,3.44275938771935e+001,1.40817544516584e+002
3.43953711380742e+004,3.44255170876963e+001,1.40789755414817e+002
3.44349930763441e+004,3.44234317547604e+001,1.40761948414333e+002
3.44746606573252e+004,3.44213378833436e+001,1.40734123562510e+002
3.45143739335959e+004,3.44192354784026e+001,1.40706280906680e+002
3.45541329577951e+004,3.44171245448688e+001,1.40678420494239e+002
3.45939377826225e+004,3.44150050876638e+001,1.40650542372569e+002
3.46337884608382e+004,3.44128771116952e+001,1.40622646589082e+002
3.46736850452635e+004,3.44107406218624e+001,1.40594733191174e+002
3.47136275887801e+004,3.44085956230293e+001,1.40566802226341e+002
3.47536161443309e+004,3.44064421200618e+001,1.40538853742048e+002
3.47936507649198e+004,3.44042801178128e+001,1.40510887785756e+002
3.48337315036115e+004,3.44021096211154e+001,1.40482904404962e+002
3.48738584135322e+004,3.43999306347844e+001,1.40454903647230e+002
3.49140315478690e+004,3.43977431636272e+001,1.40426885560093e+002
3.49542509598704e+004,3.43955472124413e+001,1.40398850191078e+002
3.49945167028461e+004,3.43933427860027e+001,1.40370797587776e+002
3.50348288301675e+004,3.43911298890704e+001,1.40342727797815e+002
3.50751873952672e+004,3.43889085263943e+001,1.40314640868826e+002
3.51155924516395e+004,3.43866787027180e+001,1.40286536848413e+002
3.51560440528403e+004,3.43844404227642e+001,1.40258415784230e+002
3.51965422524871e+004,3.43821936912447e+001,1.40230277723968e+002
3.52370871042592e+004,3.43799385128540e+001,1.40202122715315e+002
3.52776786618979e+004,3.43776748922770e+001,1.40173950806014e+002
3.53183169792062e+004,3.43754028341852e+001,1.40145762043770e+002
3.53590021100492e+004,3.43731223432366e+001,1.40117556476365e+002
3.53997341083540e+004,3.43708334240848e+001,1.40089334151523e+002
3.54405130281099e+004,3.43685360813549e+001,1.40061095117078e+002
3.54813389233681e+004,3.43662303196697e+001,1.40032839420853e+002
3.55222118482426e+004,3.43639161436401e+001,1.40004567110646e+002
3.55631318569092e+004,3.43615935578607e+001,1.39976278234345e+002
3.56040990036064e+004,3.43592625669159e+001,1.39947972839786e+002
3.56451133426351e+004,3.43569231753835e+001,1.39919650974855e+002
3.56861749283588e+004,3.43545753878164e+001,1.39891312687489e+002
3.57272838152036e+004,3.43522192087689e+001,1.39862958025608e+002
3.57684400576582e+004,3.43498546427711e+001,1.39834587037167e+002
3.58096437102743e+004,3.43474816943548e+001,1.39806199770116e+002
3.58508948276662e+004,3.43451003680303e+001,1.39777796272458e+002
3.58921934645113e+004,3.43427106682996e+001,1.39749376592189e+002
3.59335396755497e+004,3.43403125996578e+001,1.39720940777341e+002
3.59749335155850e+004,3.43379061665820e+001,1.39692488875950e+002
3.60163750394835e+004,3.43354913735378e+001,1.39664020936094e+002
3.60578643021750e+004,3.43330682249901e+001,1.39635537005849e+002
3.60994013586525e+004,3.43306367253808e+001,1.39607037133324e+002
3.61409862639721e+004,3.43281968791463e+001,1.39578521366642e+002
3.61826190732538e+004,3.43257486907136e+001,1.39549989753944e+002
3.62242998416807e+004,3.43232921644973e+001,1.39521442343384e+002
3.62660286244996e+004,3.43208273049020e+001,1.39492879183141e+002
3.63078054770210e+004,3.43183541163181e+001,1.39464300321437e+002
3.63496304546190e+004,3.43158726031330e+001,1.39435705806478e+002
3.63915036127316e+004,3.43133827697233e+001,1.39407095686486e+002
3.64334250068606e+004,3.43108846204428e+001,1.39378470009770e+002
3.64753946925717e+004,3.43083781596520e+001,1.39349828824562e+002
3.65174127254947e+004,3.43058633916981e+001,1.39321172179159e+002
3.65594791613234e+004,3.43033403209079e+001,1.39292500121884e+002
3.66015940558159e+004,3.43008089516038e+001,1.39263812701104e+002
3.66437574647943e+004,3.42982692881108e+001,1.39235109965125e+002
3.66859694441452e+004,3.42957213347246e+001,1.39206391962336e+002
3.67282300498195e+004,3.42931650957452e+001,1.39177658741153e+002
3.67705393378325e+004,3.42906005754574e+001,1.39148910349962e+002
3.68128973642642e+004,3.42880277781387e+001,1.39120146837197e+002
3.68553041852590e+004,3.42854467080571e+001,1.39091368251314e+002
3.68977598570261e+004,3.42828573694796e+001,1.39062574640741e+002
3.69402644358394e+004,3.42802597666414e+001,1.39033766054045e+002
3.69828179780377e+004,3.42776539037984e+001,1.39004942539655e+002
3.70254205400246e+004,3.42750397851722e+001,1.38976104146146e+002
3.70680721782687e+004,3.42724174149967e+001,1.38947250922023e+002
3.71107729493037e+004,3.42697867974777e+001,1.38918382915895e+002
3.71535229097284e+004,3.42671479368323e+001,1.38889500176286e+002
3.71963221162068e+004,3.42645008372538e+001,1.38860602751827e+002
3.72391706254680e+004,3.42618455029366e+001,1.38831690691129e+002
3.72820684943069e+004,3.42591819380579e+001,1.38802764042826e+002
3.73250157795833e+004,3.42565101467964e+001,1.38773822855586e+002
3.73680125382228e+004,3.42538301333185e+001,1.38744867178053e+002
3.74110588272166e+004,3.42511419017803e+001,1.38715897058948e+002
3.74541547036214e+004,3.42484454563362e+001,1.38686912546961e+002
3.74973002245596e+004,3.42457408011255e+001,1.38657913690836e+002
3.75404954472197e+004,3.42430279402868e+001,1.38628900539302e+002
3.75837404288557e+004,3.42403068779479e+001,1.38599873141130e+002
3.76270352267878e+004,3.42375776182361e+001,1.38570831545068e+002
3.76703798984022e+004,3.42348401652513e+001,1.38541775799976e+002
3.77137745011511e+004,3.42320945231125e+001,1.38512705954625e+002
3.77572190925530e+004,3.42293406959100e+001,1.38483622057871e+002
3.78007137301925e+004,3.42265786877404e+001,1.38454524158558e+002
3.78442584717207e+004,3.42238085026883e+001,1.38425412305556e+002
3.78878533748551e+004,3.42210301448301e+001,1.38396286547765e+002
3.79314984973796e+004,3.42182436182366e+001,1.38367146934083e+002
3.79751938971447e+004,3.42154489269821e+001,1.38337993513409e+002
3.80189396320676e+004,3.42126460751137e+001,1.38308826334712e+002
3.80627357601321e+004,3.42098350666881e+001,1.38279645446926e+002
3.81065823393888e+004,3.42070159057514e+001,1.38250450899038e+002
3.81504794279553e+004,3.42041885963380e+001,1.38221242740056e+002
3.81944270840162e+004,3.42013531424863e+001,1.38192021018955e+002
3.82384253658228e+004,3.41985095482184e+001,1.38162785784782e+002
3.82824743316938e+004,3.41956578175601e+001,1.38133537086572e+002
3.83265740400150e+004,3.41927979545208e+001,1.38104274973377e+002
3.83707245492395e+004,3.41899299631116e+001,1.38074999494275e+002
3.84149259178875e+004,3.41870538473345e+001,1.38045710698374e+002
3.84591782045470e+004,3.41841696111839e+001,1.38016408634773e+002
3.85034814678731e+004,3.41812772586602e+001,1.37987093352559e+002
3.85478357665888e+004,3.41783767937361e+001,1.37957764900943e+002
3.85922411594846e+004,3.41754682204035e+001,1.37928423329019e+002
3.86366977054186e+004,3.41725515426330e+001,1.37899068685987e+002
3.86812054633169e+004,3.41696267643932e+001,1.37869701021045e+002
3.87257644921734e+004,3.41666938896532e+001,1.37840320383362e+002
3.87703748510500e+004,3.41637529223611e+001,1.37810926822218e+002
3.88150365990766e+004,3.41608038664843e+001,1.37781520386782e+002
3.88597497954511e+004,3.41578467259651e+001,1.37752101126345e+002
3.89045144994398e+004,3.41548815047479e+001,1.37722669090173e+002
3.89493307703772e+004,3.41519082067741e+001,1.37693224327521e+002
3.89941986676662e+004,3.41489268359747e+001,1.37663766887737e+002
3.90391182507778e+004,3.41459373962847e+001,1.37634296820085e+002
3.90840895792521e+004,3.41429398916272e+001,1.37604814173928e+002
3.91291127126972e+004,3.41399343259245e+001,1.37575318998567e+002
3.91741877107902e+004,3.41369207030893e+001,1.37545811343395e+002
3.92193146332769e+004,3.41338990270355e+001,1.37516291257789e+002
3.92644935399719e+004,3.41308693016778e+001,1.37486758791084e+002
3.93097244907587e+004,3.41278315309108e+001,1.37457213992736e+002
3.93550075455897e+004,3.41247857186336e+001,1.37427656912150e+002
3.94003427644865e+004,3.41217318687472e+001,1.37398087598748e+002
3.94457302075398e+004,3.41186699851431e+001,1.37368506101966e+002
3.94911699349095e+004,3.41156000717068e+001,1.37338912471270e+002
3.95366620068248e+004,3.41125221323235e+001,1.37309306756127e+002
3.95822064835843e+004,3.41094361708715e+001,1.37279689006030e+002
3.96278034255560e+004,3.41063421912263e+001,1.37250059270482e+002
3.96734528931775e+004,3.41032401972651e+001,1.37220417598978e+002
3.97191549469561e+004,3.41001301928583e+001,1.37190764041040e+002
3.97649096474686e+004,3.40970121818636e+001,1.37161098646235e+002
3.98107170553618e+004,3.40938861681528e+001,1.37131421464099e+002
3.98565772313522e+004,3.40907521555779e+001,1.37101732544207e+002
3.99024902362263e+004,3.40876101480024e+001,1.37072031936111e+002
3.99484561308407e+004,3.40844601492775e+001,1.37042319689409e+002
3.99944749761219e+004,3.40813021632459e+001,1.37012595853736e+002
4.00405468330668e+004,3.40781361937600e+001,1.36982860478696e+002
4.00866717627425e+004,3.40749622446664e+001,1.36953113613882e+002
4.01328498262863e+004,3.40717803198026e+001,1.36923355308975e+002
4.01790810849062e+004,3.40685904230098e+001,1.36893585613603e+002
4.02253655998805e+004,3.40653925581272e+001,1.36863804577417e+002
4.02717034325582e+004,3.40621867289797e+001,1.36834012250135e+002
4.03180946443588e+004,3.40589729393987e+001,1.36804208681437e+002
4.03645392967728e+004,3.40557511932195e+001,1.36774393920993e+002
4.04110374513613e+004,3.40525214942609e+001,1.36744568018540e+002
4.04575891697566e+004,3.40492838463521e+001,1.36714731023769e+002
4.05041945136616e+004,3.40460382533118e+001,1.36684882986444e+002
4.05508535448507e+004,3.40427847189604e+001,1.36655023956271e+002
4.05975663251692e+004,3.40395232471128e+001,1.36625153983041e+002
4.06443329165337e+004,3.40362538415802e+001,1.36595273116531e+002
4.06911533809320e+004,3.40329765061848e+001,1.36565381406465e+002
4.07380277804237e+004,3.40296912447313e+001,1.36535478902657e+002
4.07849561771394e+004,3.40263980610292e+001,1.36505565654900e+002
4.08319386332817e+004,3.40230969588900e+001,1.36475641712994e+002
4.08789752111244e+004,3.40197879421137e+001,1.36445707126763e+002
4.09260659730136e+004,3.40164710145078e+001,1.36415761946024e+002
4.09732109813667e+004,3.40131461798709e+001,1.36385806220633e+002
4.10204102986732e+004,3.40098134420064e+001,1.36355840000414e+002
4.10676639874947e+004,3.40064728047164e+001,1.36325863335216e+002
4.11149721104648e+004,3.40031242717953e+001,1.36295876274908e+002
4.11623347302891e+004,3.39997678470460e+001,1.36265878869343e+002
4.12097519097456e+004,3.39964035342540e+001,1.36235871168440e+002
4.12572237116846e+004,3.39930313372232e+001,1.36205853222055e+002
4.13047501990288e+004,3.39896512597372e+001,1.36175825080116e+002
4.13523314347732e+004,3.39862633056004e+001,1.36145786792472e+002
4.13999674819857e+004,3.39828674785935e+001,1.36115738409095e+002
4.14476584038066e+004,3.39794637825143e+001,1.36085679979860e+002
4.14954042634490e+004,3.39760522211456e+001,1.36055611554738e+002
4.15432051241988e+004,3.39726327982796e+001,1.36025533183645e+002
4.15910610494149e+004,3.39692055177030e+001,1.35995444916525e+002
4.16389721025291e+004,3.39657703832047e+001,1.35965346803319e+002
4.16869383470463e+004,3.39623273985724e+001,1.35935238893994e+002
4.17349598465445e+004,3.39588765675872e+001,1.35905121238528e+002
